0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0.07913423,0.03255214,0.09231585,0.27742368,0.15360935,0.105183266,0.29930985,0.22202311,0.102957584,0.28171,0.24584033,0.14324991,0.2034858,0.19428377,0.1831631,-0.97521937,-0.124090314,-0.10559479,-0.83014643,0.5474547,0.030351305,-0.95935714,-0.28055772,1,1,0,0
0.0797153,0.08649416,0.05813348,0.034453075,0.012541266,0.024741462,0.057747256,0.008085269,0.005583242,0.056201164,0.010621988,0.012715545,0.028187321,0.014109298,-0.23894502,-0.9707433,0.023721242,-0.939426,0.14577031,0.31020936,-0.7447377,-0.592292,-0.30749944,1,0,1,0
0.1732736,0.03409012,0.049984206,0.018315855,0.004239459,0.024819862,0.03854454,0.001941963,0.008021073,0.036585458,0.011600911,0.014003155,0.01844941,0.01753342,0.2311527,-0.9728986,-0.006058929,0.9353308,0.22050886,0.27664438,0.44367126,-0.8760466,-0.18893966,0,0,1,0
0.1627397,0.047445375,0.054388776,0.028900424,0.005488583,0.027087215,0.058620673,0.003791421,0.028341576,0.05501468,0.013660815,0.029680412,0.03771385,0.02230266,-0.15119526,-0.9883746,-0.015988145,-0.97360784,-0.14574885,0.17562753,-0.28114626,-0.9484596,-0.1462229,1,0,1,0
0.19209504,0.030134343,0.057359427,0.027359504,0.004806078,0.025591489,0.06050552,0.001641919,0.035855606,0.058797892,0.015061184,0.05190689,0.03482056,0.022579007,-0.17531224,-0.98449916,-0.005199717,-0.9917555,-0.05892887,0.11379098,-0.22901861,-0.9621003,-0.14803177,1,0,1,0
0.076911554,0.077299714,0.5082445,0.23452793,0.16542637,0.46862245,0.45493448,0.31330386,0.37800577,0.553424,0.26887307,0.2778034,0.6087904,0.22674258,-0.617149,-0.75550306,-0.2198687,-0.049229667,-0.9664669,0.2520281,0.05940201,-0.99047005,-0.12425989,1,1,0,0
0.10970985,0.12872863,0.04666509,0.7265532,0.11006296,0.003777907,0.044015918,0.027329933,0.028157484,0.043107335,0.017965462,0.062000003,0.026393665,0.029103955,0.16469981,-0.9860639,-0.023492996,0.9003666,-0.07070768,0.42934886,0.006144096,-0.97827363,-0.20722684,0,0,0,1
0.15205868,0.15698132,0.22822662,0.5632135,0.08285064,0.04857701,0.029115839,0.023042329,0.019208545,0.020257434,0.010397323,0.063376725,0.03335124,0.009653546,-0.28014624,-0.95803106,-0.06078281,-0.4357401,-0.16768786,0.88431406,-0.52100146,-0.78164494,-0.34291196,1,0,0,1
0.039273594,0.013466883,0.5690492,0.5352738,0.28152075,0.5992867,0.7755259,0.25959373,0.59193116,0.6989582,0.22975191,0.5557839,0.66474974,0.2888699,0.45113233,-0.26253563,-0.85296816,0.05084317,-0.9982514,0.030153189,0.22024539,-0.9507887,-0.21792863,1,1,0,0
0.04613606,0.06546643,0.35439736,0.5883541,0.12735316,0.25137776,0.68568724,0.09161743,0.16569398,0.67309266,0.110987924,0.29662994,0.66178703,0.112964824,-0.56649655,-0.80509293,-0.17580391,0.15344438,-0.98597884,0.06557861,-0.038447447,-0.9974908,-0.05944666,1,1,0,0
0.11609388,0.05598825,0.038508493,0.035947867,0.013188702,0.021161735,0.05954976,0.014289849,0.027213292,0.06879572,0.009017925,0.051120427,0.026749574,0.014004219,-0.10463354,-0.9942924,-0.02084518,-0.94352555,-0.16831426,0.28535908,-0.47432455,-0.84326136,-0.2528369,1,0,1,0
0.06029544,0.17652114,0.07995326,0.5187243,0.2092824,0.032985236,0.067172095,0.005976327,0.024456998,0.04375437,0.010421505,0.065083496,0.03512077,0.01912497,0.14418313,-0.98753226,-0.063176595,-0.573818,-0.6459557,0.5034622,0.28394672,-0.8267668,-0.48562428,1,0,0,1
0.11665516,0.025715107,0.059379045,0.02089347,0.009669952,0.02547498,0.039279085,0.007592427,0.024276502,0.03265012,0.009872671,0.0630013,0.024992649,0.010359789,-0.026187578,-0.9988735,-0.0395733,0.82666016,-0.4754174,0.30101705,0.06333648,-0.972582,-0.22376943,0,0,1,0
0.077037364,0.029290957,0.572887,0.51392615,0.3513938,0.5292381,0.7244867,0.33059964,0.4916051,0.74403435,0.26899874,0.44278574,0.79857457,0.20763354,-0.06909314,-0.84726053,-0.5266647,0.024837509,-0.98846084,0.14942637,-0.15827167,-0.96619767,-0.20349987,0,1,0,0
0.10255032,0.1007359,0.17072785,0.5133338,0.15940231,0.047924954,0.044256628,0.013039759,0.026688354,0.030081866,0.029155215,0.035140034,0.037614983,0.033651177,-0.06666997,-0.9897446,0.12633559,-0.55971557,0.59303963,0.5788112,-0.28328153,-0.9569465,-0.06328479,1,0,0,1
0.07602891,0.06513668,0.124261625,0.55193,0.12782283,0.036627494,0.055669975,0.014637608,0.019249288,0.05710068,0.017632147,0.06872414,0.064030066,0.046127178,-0.07867109,-0.99685746,0.009279247,0.47621012,-0.4680803,0.74439555,0.16206586,-0.96634364,-0.19978645,0,0,0,1
0.048439886,0.11559149,0.52135503,0.60548717,0.3249537,0.44310868,0.70028657,0.23064277,0.30706507,0.71957666,0.17708568,0.25151694,0.7298003,0.12847693,-0.4210394,-0.8506578,-0.31481275,0.050206967,-0.9868868,0.15340713,0.054038715,-0.99296033,-0.10540202,1,1,0,0
0.06701217,0.08795711,0.4667455,0.5347862,0.39966485,0.43575445,0.6772789,0.25970706,0.42051858,0.6844259,0.19052064,0.40288332,0.7537552,0.15212676,-0.009792215,-0.79158854,-0.610976,0.1392803,-0.9775959,0.15782028,0.23471348,-0.9332143,-0.2720673,1,1,0,0
0.058424003,0.07938387,0.02714731,0.014683854,0.00494698,0.003874007,0.033200573,0.009159729,0.022871234,0.050082527,0.009257121,0.021355726,0.03774008,0.02067902,0.03185444,-0.99943584,-0.010646457,0.83387923,-0.4479392,0.32248402,0.5859656,-0.7884676,-0.1869844,0,0,1,0
0.08790453,0.11631679,0.053646408,0.030330716,0.013329196,0.020954657,0.053186193,0.004866538,0.009701722,0.05467828,0.007978962,0.005881632,0.02985728,0.013864828,-0.25268626,-0.9644182,-0.07776389,-0.96047676,0.17334077,0.21780117,-0.77930623,-0.49020395,-0.3903612,1,0,1,0
0.08094919,0.07642385,0.34021154,0.4948966,0.116176486,0.5139354,0.31237683,0.17389455,0.5967296,0.22639115,0.08829051,0.63984394,0.16081457,0.14113262,-0.7302949,-0.63331234,-0.25609538,0.022106882,-0.9953394,0.09386575,-0.14791337,-0.95219254,-0.26730314,0,1,0,0
0.10358743,0.035918593,0.5424749,0.37060922,0.15699607,0.5997244,0.3587673,0.2437451,0.60355765,0.3769723,0.3118842,0.5699488,0.37264955,0.43942684,0.22936589,-0.9362441,-0.26615465,-0.12757076,-0.9655983,0.2265959,0.038012117,-0.9780275,-0.20498122,1,1,0,0
0.027504604,0.03705388,0.46858996,0.49889886,0.31444365,0.5318615,0.79936546,0.25503656,0.5880744,0.7489955,0.21337914,0.5847823,0.73858464,0.24316142,0.43026495,-0.26375654,-0.8633102,0.16680066,-0.98491967,0.04594294,0.31535918,-0.91697615,-0.24434267,1,1,0,0
0.0826899,0.10318688,0.05150778,0.028707292,0.012629807,0.022056257,0.050983343,0.005175126,0.011530079,0.052784164,0.009820545,0.005984519,0.027321253,0.011903134,-0.22269093,-0.96985245,-0.09896956,-0.96955705,0.09258675,0.22668655,-0.7488679,-0.5289479,-0.399263,1,0,1,0
0.108541705,0.019800188,0.05447375,0.026926573,0.016135832,0.034299348,0.045445614,0.026274055,0.017483344,0.046077117,0.010171219,0.045650173,0.015733168,0.010912596,-0.054027397,-0.9977835,-0.038847823,-0.9028332,-0.4269779,0.050813816,-0.3387734,-0.9113966,-0.23364232,1,0,1,0
0.09832368,0.11011834,0.1871905,0.6261066,0.06366757,0.029975466,0.16492301,0.15459867,0.03310946,0.11188011,0.05940356,0.082037605,0.055377565,0.037122488,0.121807896,-0.982506,-0.14087175,0.87121075,-0.08588445,0.48333803,0.44665885,-0.5110983,-0.73435307,0,0,0,1
0.086209826,0.05209586,0.11196008,0.4857416,0.17583895,0.016879367,0.047762066,0.006456932,0.038550694,0.032962106,0.011607059,0.07823101,0.045528118,0.008156278,0.08383197,-0.9884962,-0.12588683,-0.10046035,-0.67637825,0.7296713,-0.19430871,-0.9558684,-0.22036271,1,0,0,1
0.088420264,0.044416446,0.59888196,0.41032383,0.38909262,0.5906322,0.54030895,0.32486722,0.54272795,0.58222663,0.24548884,0.46536276,0.64121723,0.21233965,-0.15068066,-0.8143428,-0.5604829,-0.17723691,-0.96674204,0.18438251,0.041324094,-0.97451496,-0.2204834,1,1,0,0
0.12288276,0.034522634,0.061027355,0.01985618,0.012315038,0.029870246,0.029686969,0.007830964,0.008432434,0.025486993,0.007381141,0.005753005,0.011793838,0.011050506,-0.14387715,-0.9871269,-0.06985602,-0.9675398,-0.1406668,0.20995158,-0.31588036,-0.9319187,-0.17817731,1,0,1,0
0.050516684,0.072687015,0.4788875,0.5932307,0.37696317,0.4548586,0.670295,0.27200675,0.38148156,0.64874095,0.2343238,0.35385886,0.6733407,0.15522285,0.30962878,-0.8463836,-0.4333185,-0.065231204,-0.9788945,0.1936764,-0.054148138,-0.9684377,-0.24330327,0,1,0,0
0.10358779,0.09804512,0.20819601,0.4935339,0.17850514,0.050151654,0.041205276,0.008440856,0.017736956,0.030738404,0.024349654,0.032748315,0.04583809,0.0311883,-0.07595834,-0.99095786,0.11060241,-0.5362482,0.46433792,0.7048604,-0.36835772,-0.9275702,-0.06265867,1,0,0,1
0.07558371,0.091831215,0.13996826,0.45448527,0.14309026,0.037342638,0.08389568,0.039952863,0.004755497,0.10050508,0.05070878,0.029623676,0.124391645,0.098425224,0.010347641,-0.99976903,0.018835645,0.69079226,-0.16743445,0.70340014,0.13481891,-0.9653549,-0.22341375,0,0,0,1
0.10948134,0.11729767,0.045684576,0.75641614,0.10619955,0.029539388,0.041031413,0.01469676,0.032873105,0.042951085,0.007898362,0.006720226,0.008043312,0.025908787,-0.14818884,-0.98764366,-0.050990865,-0.98207337,0.07141509,0.17444713,0.07940723,-0.97259295,-0.21853483,1,0,0,1
0.11568532,0.021596765,0.060301516,0.02280944,0.008869726,0.026433544,0.04131593,0.007516014,0.023612283,0.033512343,0.009009558,0.062409937,0.025006944,0.009287578,-0.019563276,-0.9993166,-0.03136314,0.821655,-0.4719224,0.3196441,0.07987496,-0.97175467,-0.22206496,0,0,1,0
0.054271214,0.1149646,0.45521536,0.61403,0.23908058,0.35470802,0.7103519,0.12541056,0.20962118,0.7050952,0.116910726,0.2642541,0.71369976,0.06996006,-0.61621207,-0.7381342,-0.27466452,0.036276724,-0.99008095,0.13573411,0.011369487,-0.99543923,-0.09471764,1,1,0,0
0.074631914,0.051385555,0.5575307,0.6792499,0.11264579,0.44060624,0.9061181,0.05765023,0.32523373,0.85662395,0.10418243,0.29206324,0.81681037,0.07422065,0.18515801,-0.56064826,-0.80708736,0.020305503,-0.9897492,0.14136574,-0.12235231,-0.94608676,-0.29991627,0,1,0,0
0.039206047,0.019625636,0.51308477,0.5184197,0.44159153,0.5245713,0.5535454,0.56275785,0.5103132,0.55256736,0.5676087,0.5380469,0.51882803,0.5144138,0.18352954,-0.97844934,-0.0946244,0.16346036,-0.9391346,0.30217028,0.12407274,-0.9881426,-0.09044427,0,1,0,0
0.11643213,0.0489353,0.036798183,0.032882493,0.01227704,0.018746536,0.057097204,0.012481203,0.026368583,0.06860235,0.009488697,0.053167414,0.025342239,0.0150145,-0.10856219,-0.99352545,-0.033488445,-0.94753337,-0.16542034,0.27352637,-0.45522043,-0.8493277,-0.26723924,1,0,1,0
0.097099595,0.07424688,0.056871183,0.02370302,0.012990526,0.02615846,0.043275137,0.008406243,0.014207384,0.037976075,0.014029331,0.016576357,0.018928045,0.014193864,-0.12859598,-0.98865944,-0.07756032,-0.9455636,-0.26717222,0.18581848,-0.44157887,-0.84991807,-0.28748462,1,0,1,0
0.054689128,0.13432968,0.038896266,0.72664356,0.10820033,0.010720579,0.062525004,0.012925163,0.023566715,0.05156258,0.012638248,0.06820402,0.046990816,0.03885629,0.001799911,-0.9953838,-0.095957704,0.69072646,-0.60628694,0.39409783,-0.08963137,-0.9511314,-0.29549155,0,0,0,1
0.13239871,0.019175187,0.23584737,0.5167571,0.08106537,0.10485795,0.08669019,0.05423183,0.059713706,0.04156089,0.018133175,0.090488315,0.021201583,0.028314844,-0.032891393,-0.9923548,-0.1189542,-0.15841298,-0.6850415,0.7110721,0.5054294,-0.8084153,-0.30167177,0,0,0,1
0.04804483,0.10148966,0.33982286,0.7022839,0.1409973,0.289351,0.7424731,0.14057116,0.22053601,0.7220702,0.123002306,0.29260728,0.7171439,0.085984856,-0.41819945,-0.8565687,-0.30232313,0.12755422,-0.97871155,0.16079074,0.24253494,-0.9625049,-0.12149522,1,1,0,0
0.11867512,0.08692678,0.03834483,0.019683471,0.001142078,0.018857328,0.03454715,0.004651742,0.005197698,0.033193383,0.004001317,0.022173818,0.016953751,0.013778425,0.20507051,-0.9783052,-0.029409917,0.9226169,0.009953643,0.38558915,0.6833819,-0.6761719,-0.27528295,0,0,1,0
0.13802376,0.06332476,0.04369762,0.027659375,0.00639012,0.02056616,0.058028083,0.008784508,0.04378899,0.06562,0.006523343,0.019911038,0.030405736,0.009862209,-0.10597452,-0.9943471,-0.006580912,-0.95144516,-0.22085837,0.21441475,-0.412559,-0.89227533,-0.1834117,1,0,1,0
0.07762791,0.07933796,0.16101271,0.36555344,0.112511024,0.016978493,0.047251344,0.014022604,0.024729528,0.04476544,0.011629241,0.08276471,0.01782216,0.033851825,0.07982568,-0.9949213,-0.06131428,0.8116765,0.016111514,0.583885,0.5780397,-0.7445639,-0.33390832,0,0,0,1
0.12016742,0.10054932,0.022131927,0.014843637,0.011615795,0.012195979,0.025480788,0.012036631,0.02559411,0.032327667,0.011973359,0.0164728,0.015115126,0.022720821,0.20460647,-0.9742316,-0.094915815,0.96957296,0.12095407,0.21283413,0.7037492,-0.6396838,-0.30909833,0,0,1,0
0.063722834,0.08950815,0.52258813,0.5388463,0.33193257,0.4606389,0.59414166,0.26720193,0.33233285,0.62117815,0.2145308,0.22705185,0.65690565,0.1277524,-0.5313705,-0.8357808,-0.13826002,0.083827205,-0.9818723,0.16999915,-0.08511515,-0.99612844,-0.021988317,1,1,0,0
0.015308527,0.032824952,0.57792807,0.42496186,0.465824,0.59271675,0.6463187,0.37780052,0.58375734,0.7997789,0.21199033,0.49780023,0.9588333,0.103946015,0.234066,-0.71532655,-0.6584231,-0.13913263,-0.98725617,0.07724857,-0.029140007,-0.9715382,-0.23508392,1,1,0,0
0.10354941,0.079991855,0.09893291,0.7254962,0.09203227,0.03152742,0.066922575,0.019476807,0.021104068,0.05035722,0.022028865,0.060332526,0.040237304,0.01610167,-0.16603754,-0.9859681,0.017273763,-0.44723088,-0.14783931,0.88211566,-0.37282702,-0.89962256,-0.22733071,1,0,0,1
0.08375408,0.1329724,0.09287714,0.47811058,0.15842311,0.03286667,0.098116,0.045683507,0.007987316,0.10082983,0.053414755,0.019480148,0.11393031,0.09228881,0.011466154,-0.9948274,0.10093056,0.7150242,-0.06411633,0.69615334,-0.054366086,-0.99342835,-0.10071989,0,0,0,1
0.11538438,0.026571954,0.24694306,0.45978954,0.0835952,0.064728655,0.07399553,0.004434792,0.01631555,0.04079016,0.008663652,0.07596756,0.037369363,0.021378892,-0.17308259,-0.98317945,-0.058314066,-0.51403034,-0.12137168,0.8491418,-0.69325304,-0.6759229,-0.25005695,1,0,0,1
0.10484283,0.14410129,0.030791309,0.013849271,0.011469575,0.010275901,0.030582752,0.008132083,0.02870817,0.039056607,0.009146396,0.004610754,0.024946583,0.02169496,0.17656472,-0.983771,-0.0319289,0.9514679,0.04097643,0.30500793,0.7211831,-0.66001976,-0.21040149,0,0,1,0
0.05520577,0.061036743,0.7743698,0.03791076,0.74927956,0.78518623,0.19179863,0.8768345,0.745813,0.3476286,0.6376765,0.6539528,0.31974426,0.5953272,-0.5254128,-0.758288,-0.38592836,0.13925582,-0.9897042,0.033067763,0.07143625,-0.96570957,-0.24960347,0,1,0,0
0.05806311,0.1134533,0.41539955,0.68538314,0.22907715,0.27417964,0.74431056,0.11961872,0.19253238,0.68585366,0.13320519,0.3824269,0.6277045,0.091515206,0.7265598,-0.648547,-0.22693086,-0.050967027,-0.99218047,0.113931164,0.009193808,-0.99368966,-0.11178693,0,1,0,0
0.13900402,0.022066835,0.042129494,0.01708096,0.002988232,0.02179735,0.03896193,0.001168503,0.004494223,0.038558733,0.008527247,0.013525477,0.020100525,0.019672219,0.13041787,-0.99129456,-0.01806435,0.9611792,-0.0650825,0.26813954,0.26997983,-0.9420758,-0.19900773,0,0,1,0
0.084679164,0.05941568,0.06378409,0.030659094,0.01070015,0.028076634,0.053678423,0.008110045,0.022237653,0.04914189,0.015347327,0.04573386,0.031437807,0.014502695,-0.005240245,-0.9996841,-0.024582557,-0.83482873,-0.49971884,0.23095897,-0.31116742,-0.93112326,-0.19022171,1,0,1,0
0.114019826,0.041299403,0.053402886,0.04637431,0.016645802,0.036314152,0.06513462,0.009418843,0.03749086,0.053417757,0.022618618,0.0376898,0.035881937,0.021850128,-0.076388516,-0.9970483,-0.007708297,-0.9304221,-0.28024158,0.23617636,-0.22611503,-0.961665,-0.15515319,1,0,1,0
0.17701311,0.110695735,0.22291254,0.5864997,0.055409983,0.05422312,0.04659683,0.027512211,0.045707915,0.044402428,0.029699935,0.09522831,0.044377536,0.011158918,-0.2489767,-0.96458566,-0.08709226,-0.24015588,-0.40576214,0.88186294,-0.64597934,-0.6874997,-0.33174518,1,0,0,1
0.107461676,0.033107173,0.07213474,0.27939355,0.26882362,0.03881544,0.050771385,0.003324747,0.019057924,0.0397183,0.013829508,0.06245312,0.01932728,0.026698966,0.038654286,-0.99921924,-0.008173644,0.82023335,-0.23026083,0.5236384,0.14511366,-0.95134044,-0.27183336,0,0,0,1
0.0959197,0.025319181,0.04807035,0.039952487,0.009687941,0.036034763,0.065901235,0.015151874,0.019797483,0.069516815,0.007724115,0.020885766,0.04671045,0.013877062,0.002968066,-0.9994744,-0.032281086,-0.8700662,-0.48407525,0.093037136,-0.31832802,-0.9106604,-0.26337218,1,0,1,0
0.052060205,0.11445938,0.4515631,0.6422981,0.22438951,0.34975746,0.7003149,0.14506471,0.20590287,0.6993446,0.12573192,0.2673454,0.707463,0.06765758,-0.64433396,-0.7210072,-0.25491634,0.02870351,-0.9909328,0.13125628,0.010026403,-0.9972932,-0.072841026,1,1,0,0
0.09755378,0.06929211,0.041670434,0.5319294,0.1912818,0.010551558,0.068152465,0.015769951,0.016426971,0.056038834,0.02661712,0.04788892,0.03970002,0.039081186,0.0967617,-0.9943566,0.043499462,0.8118004,-0.044498477,0.582237,0.10500111,-0.9846425,-0.13947722,0,0,0,1
0.13797964,0.051678266,0.24841714,0.47066787,0.089154094,0.073285095,0.066729516,0.003958651,0.015954975,0.045940246,0.011952363,0.08024465,0.03928252,0.01979665,-0.1631407,-0.98433226,-0.06689624,-0.46285832,-0.21900444,0.8589524,-0.6294876,-0.7203561,-0.29126027,1,0,0,1
0.109999135,0.061404563,0.032496344,0.021112263,0.015036858,0.009666279,0.027588375,0.004683757,0.011823142,0.02743425,0.015105816,0.01525091,0.011694496,0.02327642,-0.016748032,-0.99057114,-0.13597181,0.90548366,-0.41829202,0.07163176,0.37596655,-0.86131686,-0.3417345,0,0,1,0
0.09951556,0.064044274,0.5303316,0.5653185,0.36449972,0.51556474,0.7203828,0.27615017,0.46036303,0.66119224,0.23488684,0.4331656,0.6424564,0.19854766,0.15926243,-0.79379654,-0.5869604,0.05736473,-0.97342175,0.22171926,-0.14053567,-0.9503236,-0.27773148,0,1,0,0
0.05515335,0.07671732,0.6150462,0.23433405,0.13505222,0.56480575,0.35321873,0.13778535,0.5690138,0.38845333,0.15542132,0.5840562,0.37179336,0.20866054,-0.72598845,-0.68658644,0.03924046,0.106424265,-0.99347156,0.0410867,-0.052709088,-0.9985437,0.011499906,1,1,0,0
0.0922636,0.0571522,0.08302696,0.4415787,0.27609763,0.057449073,0.068000615,0.014604023,0.046659246,0.03423951,0.036510102,0.093310334,0.07001407,0.033240747,0.08277593,-0.98997146,-0.1144755,-0.66442233,-0.6029156,0.44162855,-0.08562135,-0.9033437,-0.42028463,1,0,0,1
0.10909044,0.06068462,0.030728716,0.020471616,0.014286079,0.009557529,0.027033605,0.004223446,0.012607284,0.02780761,0.015635516,0.016602537,0.011573198,0.024852144,-0.01881251,-0.99130934,-0.1301993,0.8955331,-0.43803996,0.07836769,0.37287322,-0.86417127,-0.3378959,0,0,1,0
0.14864351,0.1580862,0.025943082,0.84584635,0.0525243,0.007574128,0.032010812,0.01840076,0.029966278,0.04116319,0.002622617,0.04095431,0.021924011,0.01407254,0.116923496,-0.98195463,-0.14864044,0.99505013,0.058833446,0.08008624,-0.21543424,-0.8584461,-0.4654657,0,0,0,1
0.04468989,0.08739303,0.34502342,0.66836673,0.14719947,0.26795334,0.70109916,0.12413946,0.21700335,0.67009425,0.13478212,0.33839974,0.6584204,0.1020044,-0.5110886,-0.81857026,-0.26216632,0.12844338,-0.98516506,0.11380733,0.18097079,-0.97873646,-0.09656338,1,1,0,0
0.07925151,0.07106353,0.058613338,0.027735395,0.014997004,0.025747538,0.046123665,0.006050767,0.011660624,0.042950407,0.009343137,0.001635471,0.019061888,0.014836243,-0.18371147,-0.98154706,-0.053060878,-0.96104455,-0.1027366,0.2565903,-0.5674653,-0.77968204,-0.26472452,1,0,1,0
0.0698905,0.075175375,0.048490413,0.040870987,0.025458517,0.2443021,0.5623984,0.12341518,0.38920918,0.48980463,0.18454392,0.51374596,0.45986807,0.19344226,-0.76654583,-0.6389692,-0.0642326,0.057922415,-0.9963379,0.062894866,-0.20894079,-0.97791535,0.005036888,1,1,0,0
0.11575633,0.06044541,0.037954662,0.03586453,0.012664043,0.021909041,0.060599867,0.014640075,0.02924163,0.0697891,0.010154552,0.051942036,0.028600939,0.01423086,-0.1051587,-0.9940103,-0.02975117,-0.9475131,-0.16205667,0.27560207,-0.4810862,-0.8350362,-0.26696545,1,0,1,0
0.07155331,0.035553694,0.1121936,0.4579843,0.26097316,0.058499385,0.05753479,0.003794305,0.02232805,0.03630741,0.015279713,0.042410854,0.04408142,0.014955079,0.094661735,-0.9951401,0.027116941,-0.5937134,-0.33232227,0.73284805,-0.1665584,-0.9619606,-0.21654114,1,0,0,1
0.073923886,0.10989375,0.5344094,0.53314686,0.37260374,0.4528718,0.64483833,0.25445974,0.31457978,0.60159487,0.24095735,0.2779587,0.61996377,0.16880196,0.701751,-0.6251871,-0.34159428,0.108450055,-0.96908164,0.22162886,0.04325881,-0.98153484,-0.18632786,0,1,0,0
0.044702254,0.010125237,0.032462534,0.43136588,0.24610135,0.03788642,0.11189355,0.065020464,0.036611974,0.097200595,0.032725427,0.021574842,0.04820525,0.041482456,-0.10937537,-0.98969847,-0.09237929,0.66356814,-0.62277305,0.41452503,0.16938244,-0.9673216,-0.1886759,0,0,0,1
0.10410587,0.068494804,0.0471088,0.020949757,0.007213465,0.031964537,0.034060974,0.000464235,0.019234998,0.030485881,0.009174257,0.032193903,0.013377719,0.013842258,0.16639638,-0.98450816,-0.055280965,0.8517165,-0.24525213,0.46306625,0.58486784,-0.74133456,-0.32916963,0,0,1,0
0.11597722,0.08039792,0.034321982,0.018049857,0.005961905,0.014311671,0.029106393,0.001807212,0.017431116,0.028510433,0.015031035,0.016987462,0.014730371,0.020025715,0.15368041,-0.9874752,-0.03570804,0.983106,-0.04861661,0.17646243,0.56041074,-0.8015444,-0.20848574,0,0,1,0
0.117367685,0.038101885,0.05690548,0.02304404,0.012498477,0.02324197,0.029588856,0.007666504,0.012732718,0.024514249,0.005587184,0.026266214,0.010897795,0.00865096,-0.15252529,-0.9832027,-0.10024221,-0.94406563,-0.04314447,0.326923,-0.36548212,-0.903049,-0.2256664,1,0,1,0
0.056364782,0.043869473,0.13139799,0.37928298,0.15884736,0.06272617,0.10753053,0.064887896,0.05337422,0.06552039,0.04147956,0.041650448,0.04770685,0.04555013,-0.016354851,-0.93401283,-0.35686487,0.3528718,-0.7671306,0.5357164,0.40677616,-0.820065,-0.40252513,0,0,0,1
0.092956096,0.06830649,0.10396506,0.070464894,0.028786153,0.17211932,0.48097685,0.17129472,0.05680963,0.027633596,0.04846403,0.06142126,0.01834091,0.03061712,0.002931334,-0.99908787,-0.042601265,0.25824645,-0.66971904,0.69626516,-0.49129334,-0.85487914,-0.16677088,1,0,0,1
0.13599604,0.022497071,0.054792617,0.01950838,0.009372168,0.01776489,0.036136936,0.009054571,0.03170384,0.035324216,0.015831746,0.06423803,0.03135692,0.02167384,-0.146636,-0.987009,-0.0656595,-0.9875993,-0.07030482,0.14037381,-0.26990652,-0.94578415,-0.18067333,1,0,1,0
0.091714576,0.05214375,0.061207782,0.6934432,0.12992465,0.012428908,0.037831746,0.017933743,0.018827926,0.035996564,0.011230299,0.05712969,0.022523548,0.031631682,0.16566923,-0.98553056,-0.03582152,0.91587114,-0.051894695,0.3981043,0.26691872,-0.9304451,-0.2510505,0,0,0,1
0.14257634,0.034825053,0.046305437,0.019907866,0.007580086,0.02540415,0.040929895,0.005666507,0.013100213,0.041804086,0.014333766,0.002882199,0.019839779,0.021394704,0.11839673,-0.99235535,-0.03482881,0.96540576,-0.11354657,0.23473151,0.29168195,-0.9315841,-0.21696238,0,0,1,0
0.073574714,0.09706284,0.4177497,0.7491479,0.22742985,0.31710762,0.7815379,0.12362276,0.26863563,0.671102,0.12614892,0.3941162,0.6278534,0.09718242,0.5333772,-0.6668217,-0.52043974,-0.025937462,-0.9847203,0.17220108,-0.15549135,-0.95984936,-0.23347719,0,1,0,0
0.05741731,0.07908739,0.37347183,0.71560574,0.21082549,0.34209165,0.788071,0.13676466,0.34913325,0.73272556,0.110941894,0.39877203,0.7289089,0.11467102,-0.093505315,-0.76449466,-0.6378124,0.14885785,-0.9733736,0.17431352,0.2706057,-0.92893034,-0.25270727,1,1,0,0
0.12446128,0.07006082,0.040052168,0.01944797,0.001296106,0.021224182,0.035917472,0.00405102,0.004919382,0.033663154,0.004442938,0.021301266,0.016906677,0.012596802,0.2205855,-0.9749807,-0.027471876,0.9206177,0.05555453,0.38649288,0.65242755,-0.7114941,-0.26098737,0,0,1,0
0.097883925,0.0568314,0.062157527,0.26698592,0.2826594,0.030990044,0.044855706,0.012418889,0.008031122,0.029957851,0.026752736,0.03947698,0.018497147,0.037951853,0.023307329,-0.99951446,-0.020680215,0.8872474,-0.22052263,0.40516892,0.07379654,-0.96287155,-0.25967768,0,0,0,1
0.13249002,0.21997498,0.036452107,0.7512146,0.13235246,0.020029915,0.05196204,0.01794934,0.023016479,0.036520403,0.014100028,0.017090084,0.011030188,0.007215166,-0.114296935,-0.9932248,-0.020994358,-0.9754822,0.07426821,0.20716819,0.35837597,-0.8929801,-0.27231088,1,0,0,1
0.095095426,0.024759918,0.048146892,0.03906649,0.00943866,0.0363295,0.06365185,0.015569206,0.024012776,0.067602344,0.009871842,0.02766423,0.045822725,0.01310595,0.001342408,-0.99947774,-0.03228607,-0.85314906,-0.51172477,0.10136278,-0.32312015,-0.9149315,-0.24185492,1,0,1,0
0.03591002,0.040102188,0.7326399,0.03204972,0.5418708,0.76157767,0.07204387,0.77391243,0.7570743,0.17836812,0.7529506,0.6854839,0.18745252,0.53136307,0.46448863,-0.81563145,-0.34495747,-0.22922288,-0.9732002,0.018391514,-0.10044274,-0.9663354,-0.23686938,1,1,0,0
